Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity_Avg,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
4/03/2016,Sydney,22.8,28.3,0,9.6,10.1,39,20,24,62,1022,1020.1,7,2,24.9,26.9,No
5/03/2016,Sydney,20.6,27.6,0,9.2,10.6,41,11,24,60,1021.7,1019.4,1,1,24.6,27.2,No
6/03/2016,Sydney,20.8,27.9,0,9.8,10.5,46,4,20,62,1022.9,1021.2,2,1,24.9,26.3,No
7/03/2016,Sydney,21,28.3,0,8,11.8,44,7,26,64,1021.6,1018.8,2,1,24.5,26.8,No
8/03/2016,Sydney,22.4,28.1,0,8.8,10.8,33,7,20,59,1023.4,1022.6,1,3,26.2,27,No
9/03/2016,Sydney,22.9,29.3,0,9.2,10.1,43,13,24,63,1021.6,1017.9,4,4,24.8,29.1,No
10/03/2016,Sydney,22,30.6,0,8,6.5,31,2,24,72,1019.7,1018.9,7,7,24,28.5,No
11/03/2016,Sydney,22.8,27.8,0,5.8,2.3,37,6,19,73,1020.1,1017.9,8,7,23.8,26.8,No
12/03/2016,Sydney,21.8,28.7,0,4.6,10.7,43,9,24,67,1019.6,1018,1,2,24.6,27.6,No
13/03/2016,Sydney,22.6,27.7,0,9,7.7,30,11,20,63,1020.5,1017.9,4,7,25.8,26.2,No
14/03/2016,Sydney,21.8,30.7,0,7.2,4.9,41,9,20,69,1016.3,1014.3,7,6,22.9,29.9,No
15/03/2016,Sydney,19.9,25.6,16.8,7,4.5,44,11,26,78,1019.5,1018.6,7,6,20.2,24.3,Yes
16/03/2016,Sydney,19.7,26.2,23,6,7.6,39,9,20,73,1019.7,1018,8,4,20.7,25.4,Yes
17/03/2016,Sydney,19,26.1,13.6,5.2,7.5,NA,4,15,76,1017,1012.9,7,4,19.6,25.5,Yes
18/03/2016,Sydney,19.6,28.2,3.4,5.6,4.4,52,11,13,69,1003.6,997.6,7,7,23.4,26.4,Yes
19/03/2016,Sydney,16.2,24.4,4.8,5.4,11,44,20,22,40,1010.9,1011.2,1,1,18.4,23.8,Yes
20/03/2016,Sydney,17.4,22,0.2,7.8,3.4,52,15,20,72,1017.5,1016.8,7,8,18.6,18.1,No
21/03/2016,Sydney,15.4,21.2,61.2,5.8,2.7,43,19,24,78,1018.8,1016.5,8,7,15.6,20.7,Yes
22/03/2016,Sydney,14.3,23.8,25.4,2.8,6.9,50,20,19,69,1017.5,1015.5,3,7,17.1,21.5,Yes
23/03/2016,Sydney,14.9,25.3,1.6,4.2,9.5,33,20,15,59,1018.2,1016.9,1,3,18.3,23.9,Yes
24/03/2016,Sydney,16.5,27.4,0,5.2,9.3,31,11,24,62,1020.7,1019,6,3,19.4,25.8,No
25/03/2016,Sydney,19.3,25.2,0,6.8,0.3,24,11,9,70,1018.9,1016.3,7,7,20.4,22.9,No
26/03/2016,Sydney,17.1,26,0,3,10.2,28,17,17,65,1018.6,1016,2,2,20,24.5,No
27/03/2016,Sydney,19.3,24.2,0.2,4,5.7,41,9,20,73,1018.2,1017,5,6,22.2,23,No
28/03/2016,Sydney,19.4,26,34.8,5.8,4.1,26,15,20,76,1018.7,1015.7,6,6,20.6,26,Yes
29/03/2016,Sydney,20.6,23.3,0,4,0,37,13,19,84,1017.5,1016,7,8,21.2,21.1,No
30/03/2016,Sydney,19,28.7,7,1.4,7.5,30,17,7,56,1015,1012,1,6,20.5,26.8,Yes
31/03/2016,Sydney,16.5,25.6,1.2,6.8,10.6,39,20,20,47,1017.1,1016.2,1,2,19.9,24.7,Yes
1/04/2016,Sydney,16.6,25.6,0,5.4,10.2,37,15,28,64,1019.1,1015.1,3,1,20.2,24.9,No
2/04/2016,Sydney,18.3,31.2,0,6.8,10.3,35,19,9,41,1016.4,1014.6,7,3,19.9,29.7,No
3/04/2016,Sydney,19.5,25.2,0,6.8,6.7,35,17,19,69,1024.6,1022.1,6,2,21.2,23.3,No
4/04/2016,Sydney,18.7,23.5,94.4,3.4,0.8,33,6,17,81,1023.2,1019.6,8,7,19.5,23.3,Yes
5/04/2016,Sydney,18.6,26.2,6.4,3,10.4,NA,9,24,61,1020.1,1015.2,1,3,23.5,25.6,Yes
6/04/2016,Sydney,19.9,34.2,0,6.8,10.6,43,7,26,50,1015.9,1011.6,1,1,25,29.3,No
7/04/2016,Sydney,19.9,20.5,0.2,8.4,0,43,26,19,57,1023.2,1022.3,8,7,20.1,19.9,No
8/04/2016,Sydney,17.7,20.6,0,4,0,31,13,2,71,1023.5,1021.2,8,8,18.8,20.5,No
9/04/2016,Sydney,16,25,0.4,1.2,9.5,26,17,15,61,1022,1018.8,2,7,19.3,24,No
10/04/2016,Sydney,16.1,27.3,0,3.8,9.6,NA,19,19,61,1019.8,1015.5,5,3,19.3,23.7,No
11/04/2016,Sydney,16.1,26.5,0,6.4,9.4,31,15,19,49,1017.5,1016.4,3,6,19.6,24.1,No
12/04/2016,Sydney,17.4,22.9,8.2,5.6,5.7,35,7,22,77,1023.1,1021.8,7,5,18.3,20.5,Yes
13/04/2016,Sydney,15.5,24.2,0.6,4.2,8.3,28,11,19,65,1027.4,1026.3,6,2,19.7,22.5,No
14/04/2016,Sydney,15.7,22.9,0.6,3.4,2.4,33,6,15,75,1030.2,1027.5,7,7,18.6,22.3,No
15/04/2016,Sydney,16.5,24.6,1,3.4,9.9,33,2,19,59,1026.4,1021.8,6,5,21.3,24.2,No
16/04/2016,Sydney,16.6,25.5,0,5,9.3,28,7,11,59,1021.2,1017.8,6,7,19.8,24.7,No
17/04/2016,Sydney,19.1,23.2,0,4.6,3.2,43,15,17,75,1022.1,1020.4,7,7,20.1,20.5,No
18/04/2016,Sydney,15.1,24.2,2,3,7.6,37,17,17,72,1021.8,1019.2,6,7,18.9,21.2,Yes
19/04/2016,Sydney,16.9,23.9,15,5,6.9,24,13,17,76,1021.7,1020.1,3,7,19.5,22.2,Yes
20/04/2016,Sydney,16.7,25.5,15.8,3.4,10.3,22,15,13,74,1024.6,1022,3,2,19.3,23.2,Yes
21/04/2016,Sydney,17.3,24.5,0,3.4,10.5,30,9,13,74,1023.1,1019.1,2,5,20.2,24.1,No
22/04/2016,Sydney,17.1,25.9,0,4,7.1,44,13,24,70,1020.1,1019.1,1,7,20.2,21.8,No
23/04/2016,Sydney,16.2,20.2,6.6,3.4,1.3,52,22,17,84,1024.2,1024.5,7,6,16.8,16.5,Yes
24/04/2016,Sydney,15.3,23.1,3.8,2.6,9.9,43,22,20,55,1029.8,1029.3,5,3,20.1,21.5,Yes
25/04/2016,Sydney,13.1,22.8,0,4.8,10.4,20,13,15,65,1032,1029.4,1,1,16.3,21.7,No
26/04/2016,Sydney,14.2,23.7,0,2.8,9.6,22,13,13,66,1030.9,1027.6,3,3,17.2,22.2,No
27/04/2016,Sydney,15.3,23.7,0,2.8,10.7,35,15,19,66,1028.1,1023.7,1,2,17.8,23,No
28/04/2016,Sydney,15.7,25.1,0,5.2,7.7,24,11,20,73,1024.9,1021.5,7,1,18.4,23.7,No
29/04/2016,Sydney,16,24.2,0,4.8,4.6,26,13,11,70,1022.8,1018.5,4,8,18.8,23.3,No
30/04/2016,Sydney,18.8,26.5,0,3.4,4.5,33,4,9,64,1018.7,1015.6,8,6,20.5,26,No
1/05/2016,Sydney,18.1,26.1,2.8,3.4,4.7,44,19,20,71,1013.6,1009.6,7,5,19.4,25.4,Yes
2/05/2016,Sydney,13.9,21.3,0,4.8,6.1,NA,7,9,58,1017.3,1012.2,0,7,16.3,21.2,No
3/05/2016,Sydney,12.8,26.4,0,3.4,10.4,33,11,20,44,1012.6,1006.4,1,0,16,25.8,No
4/05/2016,Sydney,16,26.2,0,8,10.2,26,17,15,45,1015.2,1014.2,1,2,19.1,23.1,No
5/05/2016,Sydney,13.5,22.4,0,4,10.1,28,13,20,55,1020.7,1016.9,1,1,16.2,21.3,No
6/05/2016,Sydney,14,26.7,0,3.4,9.9,NA,19,13,56,1019.6,1017.2,4,1,16.4,23.2,No
7/05/2016,Sydney,12.4,22.9,0,5.6,8.7,24,13,13,68,1021.3,1018.4,0,6,15.4,21.6,No
8/05/2016,Sydney,15.3,20.8,0,1.4,0,22,11,9,80,1018.5,1013.8,7,7,18.2,20.5,No
9/05/2016,Sydney,18,22.2,1.6,1,0,43,11,17,74,1008.8,1003.7,7,7,20.1,21.8,Yes
10/05/2016,Sydney,17.3,24.6,0,4.4,9.7,72,20,35,43,1006.5,1004.3,1,1,19.8,23.8,No
11/05/2016,Sydney,12.6,23.1,0,8,7.5,43,9,17,36,1015.5,1012.2,1,6,15.3,21.3,No
12/05/2016,Sydney,13.7,24.5,0,6,9.1,46,15,22,44,1014.7,1013.9,2,6,17.5,23.3,No
13/05/2016,Sydney,13.9,25.9,0,4,10,30,13,11,46,1021.8,1019.6,1,1,17.3,25.6,No
14/05/2016,Sydney,12.4,26.6,0,7.2,10.2,28,19,15,56,1023.7,1019.9,0,0,14.7,22.3,No
15/05/2016,Sydney,13.2,24.4,0,2.2,5.2,30,20,9,42,1017.4,1013.7,6,5,17.8,22.4,No
16/05/2016,Sydney,13.6,22.9,0,3.2,9.1,28,17,15,63,1021.4,1017.7,1,1,16.4,22.4,No
17/05/2016,Sydney,16.3,28.2,0,4.8,8.9,31,7,15,41,1017,1014.3,2,1,18.3,27.7,No
18/05/2016,Sydney,12.7,21.9,0,6.6,3,39,17,11,42,1018.8,1015.2,7,7,14.6,21.4,No
19/05/2016,Sydney,11.9,23.2,0,4,9.9,37,9,17,42,1017.9,1013.4,0,1,14.5,23,No
20/05/2016,Sydney,12.8,24.9,0,4,9.2,NA,19,17,52,1020.3,1019.3,0,1,17.3,22.2,No
21/05/2016,Sydney,13.6,21.5,0,3.4,4.4,24,13,9,64,1027.3,1024,6,7,15.5,20.8,No
22/05/2016,Sydney,14.5,22,0,2,9.1,24,13,9,74,1024.4,1020.2,1,4,16,21.8,No
23/05/2016,Sydney,15.2,26.8,0,4,9.2,61,9,22,43,1013.9,1012.4,3,1,21.5,23.8,No
24/05/2016,Sydney,12.1,22.3,0,7.6,9.9,44,17,19,36,1018.1,1013.6,1,2,14.1,20.8,No
25/05/2016,Sydney,10.4,21.2,0,3.2,8.7,33,22,6,42,1017.8,1013.5,4,7,12.9,20.8,No
26/05/2016,Sydney,12.9,20.2,0.2,4.6,4.8,48,22,24,50,1006.9,1000.4,7,2,15,19.9,No
27/05/2016,Sydney,12.8,18.6,0.2,4,9.9,61,17,37,35,1003.5,1001.7,1,1,14,17.9,No
28/05/2016,Sydney,9.8,14.8,0,5.6,2.1,39,9,13,67,1007.2,1006,6,6,12.9,14.3,No
29/05/2016,Sydney,9.2,19.3,2.2,1.6,9.8,37,17,15,44,1017.2,1016.5,1,1,11,18.7,Yes
30/05/2016,Sydney,7.3,19.9,0.2,2.6,9.5,39,24,9,46,1025.5,1024.1,1,1,9.5,19.1,No
31/05/2016,Sydney,8.7,17.5,0,2.2,1.7,35,17,6,82,1029.6,1027.2,7,7,11,15.8,No
1/06/2016,Sydney,10.9,17.9,29.4,0.6,1.4,24,15,7,82,1029.1,1026.6,7,7,13.1,16,Yes
2/06/2016,Sydney,11.1,19.1,1,2.4,8.7,NA,19,15,73,1027,1024.3,2,7,12.3,18.6,No
3/06/2016,Sydney,11.7,18.3,0.2,2.4,1.3,28,11,11,76,1025.4,1021.6,7,7,13.3,18.3,No
4/06/2016,Sydney,13.3,21.1,64.4,NA,0,89,13,30,87,1015.4,1009.5,8,8,17,18.8,Yes
5/06/2016,Sydney,16.3,19.7,93.8,NA,0,96,31,57,87,1002.5,995.9,8,8,18.8,19.7,Yes
6/06/2016,Sydney,13.7,18.4,68.4,12.6,2.2,59,28,28,51,999.8,998.4,7,7,14.9,17.9,Yes
7/06/2016,Sydney,11.3,19.9,0,5.2,3.6,44,20,20,50,1004.1,1002.7,4,7,13.8,17.9,No
8/06/2016,Sydney,10.9,20.7,0,1.8,9.3,31,15,15,53,1011.4,1009.2,1,1,13.8,20.2,No
9/06/2016,Sydney,13.8,22,0.2,4.8,6,59,31,17,47,1006.8,1005.9,7,1,17.4,21.6,No
10/06/2016,Sydney,13.1,21.4,0.2,6.2,9.1,35,15,7,53,1017.4,1016.8,1,1,15.3,20.8,No
11/06/2016,Sydney,10.1,19.8,0,3.2,8.7,54,24,19,44,1022.5,1020.7,1,5,13.4,19.3,No
12/06/2016,Sydney,7.9,18.1,0,5.4,8.3,33,22,7,48,1036.2,1034.9,4,1,9.4,17.6,No
13/06/2016,Sydney,8.5,20.3,0,1,6.5,30,20,9,58,1039,1035.5,5,1,10.3,17.7,No
14/06/2016,Sydney,9.9,21.2,0,2.2,9.6,NA,15,6,61,1035.8,1031.6,1,4,11.6,20.9,No
15/06/2016,Sydney,9.1,20.5,0,3.4,8.2,26,17,9,59,1033.4,1029.8,5,3,10.6,19.2,No
16/06/2016,Sydney,10.2,22.2,0,2.2,9.6,30,13,11,62,1025.5,1019.3,1,1,12.9,21.2,No
17/06/2016,Sydney,12.7,19.3,0,3.6,1.4,30,20,17,57,1017.7,1014.6,6,7,17.4,18.7,No
18/06/2016,Sydney,14.7,21.1,5,3.6,3.4,31,6,4,77,1017.4,1015.4,7,6,15.4,20.7,Yes
19/06/2016,Sydney,14.5,19.5,0.4,0.8,0,52,13,20,85,1017.2,1010.4,7,8,15.2,16.7,No
20/06/2016,Sydney,15,20.4,38.8,2.2,3.5,52,9,22,64,999.5,994.2,6,6,16.2,17.9,Yes
21/06/2016,Sydney,14.9,18.4,0,6,5.5,59,22,28,47,1003.3,1002,7,4,15.8,17.8,No
22/06/2016,Sydney,12.8,19.7,0,4.4,9,50,17,28,47,1004.8,1005,2,1,15,19.3,No
23/06/2016,Sydney,9.4,18.5,0,5,8.2,35,7,24,51,1012.6,1007.4,7,4,12.8,17.4,No
24/06/2016,Sydney,12.7,16.3,0,3.8,6.5,69,13,43,43,1003.8,1003.2,5,3,15.8,14.4,No
25/06/2016,Sydney,7.3,15.1,0.6,5.4,9.6,54,28,17,40,1018.1,1018.1,1,1,8.4,14.3,No
26/06/2016,Sydney,5.6,15.3,0,3.6,5.2,39,20,7,53,1021.1,1017,6,7,7.4,13.7,No
27/06/2016,Sydney,7.4,11.7,0,2.2,0,46,26,9,74,1015.3,1013.6,8,8,9.3,11,No
28/06/2016,Sydney,7.7,17.3,2.4,1.4,8.9,46,31,13,47,1022.9,1023.1,1,1,9.6,16.9,Yes
29/06/2016,Sydney,6.7,18.8,0.2,4,9.6,31,22,4,50,1028.4,1025.4,1,1,8.8,18.6,No
30/06/2016,Sydney,5.4,16.5,0,1.8,NA,44,11,24,56,1021.2,1015.1,1,7,7.7,14.5,No
1/07/2016,Sydney,7.7,16.7,0,4,NA,52,13,20,46,1015.7,1016.2,7,1,11,16.4,No
2/07/2016,Sydney,8.2,18.2,0,2.8,9.5,37,24,17,49,1025.5,1023.2,1,1,10.1,17.8,No
3/07/2016,Sydney,6.5,18.1,0,3.6,9.5,24,17,13,57,1026.6,1022.6,1,0,9.2,16.5,No
4/07/2016,Sydney,6.4,15.6,0,3.4,7.5,22,13,6,68,1020.8,1016.2,5,7,7.6,14.4,No
5/07/2016,Sydney,7.5,18.8,4.8,0.6,5.8,46,11,17,73,1011.9,1006.1,8,2,9.6,17.7,Yes
6/07/2016,Sydney,9.5,17.7,0.2,4.4,4.8,61,22,31,51,1004,1003,6,6,12.9,15.9,No
7/07/2016,Sydney,12.9,17.2,29.4,6.4,1.6,50,19,22,86,1015.4,1016.5,7,7,14.9,14.6,Yes
8/07/2016,Sydney,12.4,15.6,22.4,NA,0,28,17,7,86,1019.8,1018.4,8,8,12.7,15.5,Yes
9/07/2016,Sydney,8.7,18,2.2,0.6,5.2,30,20,13,76,1023.5,1022.4,3,5,10.5,16.4,Yes
10/07/2016,Sydney,10.5,17.9,1,1.8,7.3,30,13,15,80,1025.1,1021.3,3,3,11.9,16.7,No
11/07/2016,Sydney,11.8,18.6,0,3.2,0.3,69,20,39,59,1015.2,1009.7,7,7,15.5,18.3,No
12/07/2016,Sydney,14.8,20.2,0.2,1.2,7.8,54,15,33,34,1010.3,1007.1,6,7,16.6,18.7,No
13/07/2016,Sydney,9.6,14,0,8,9.8,72,37,37,33,1017.3,1019.8,3,7,10.5,13.3,No
14/07/2016,Sydney,6.7,17,0,5.2,9.6,50,30,20,41,1029.4,1025.9,7,2,8.6,16.4,No
15/07/2016,Sydney,6.4,17.7,0,3,9.5,31,22,4,48,1030.3,1027.3,1,2,8.8,16.9,No
16/07/2016,Sydney,6.9,18.9,0,1.8,4.7,28,19,15,68,1033.3,1030.2,2,7,9.3,17.1,No
17/07/2016,Sydney,9.2,18.8,0.8,1.8,3.2,24,13,2,82,1031.2,1027.1,7,7,13.3,17.8,No
18/07/2016,Sydney,11,24.2,0,1.2,8.9,30,9,15,69,1024.6,1019.8,1,0,11.5,23.9,No
19/07/2016,Sydney,11.4,24.9,0.2,3.2,6.2,20,0,6,65,1021.7,1019.1,7,5,18,23,No
20/07/2016,Sydney,16.5,16.9,17,2.4,0,35,9,13,91,1019.7,1018.4,8,8,16.7,16.2,Yes
21/07/2016,Sydney,13.9,19.3,20.4,1.8,2.6,31,15,2,86,1019.9,1016.1,7,5,14.6,17.6,Yes
22/07/2016,Sydney,13.1,25.7,0,0.2,7.4,52,30,30,55,1009.1,1001,6,4,19.3,25.1,No
23/07/2016,Sydney,14.5,17.4,6,7.6,10,69,44,43,33,1004.3,1003.8,1,1,14.5,17,Yes
24/07/2016,Sydney,7.8,14.3,0,4,5.4,46,22,15,45,1015.8,1012.1,7,2,8.7,13.6,No
25/07/2016,Sydney,8.4,17.9,0,4,9.9,44,19,24,41,1012.7,1011.3,1,1,12.2,17.1,No
26/07/2016,Sydney,10.2,17.9,0,4.8,9.9,39,6,9,50,1014.7,1012.8,1,1,14,17.7,No
27/07/2016,Sydney,10.8,18.6,0,5.4,10.1,63,19,26,43,1012.2,1013.3,2,3,14.7,18.5,No
28/07/2016,Sydney,8.8,19.4,0,4,10.1,48,19,11,46,1024.3,1020.5,1,0,11.1,19,No
29/07/2016,Sydney,7.3,18.5,0,4,10.1,50,24,11,48,1023,1018,1,2,9.8,17.6,No
30/07/2016,Sydney,8.7,19.8,0,4.2,10,33,26,9,57,1023.3,1020.2,1,3,10.4,17.9,No
31/07/2016,Sydney,10.4,20.9,0,2.8,3.2,24,15,7,56,1018,1015.3,7,2,11.9,20.5,No
1/08/2016,Sydney,10.9,18.4,0,2.2,0.7,22,6,6,60,1017.2,1013,6,8,13.3,17,No
2/08/2016,Sydney,11.5,15.8,0.4,1,0.9,54,15,24,77,1013.7,1013.9,7,8,12.8,13.2,No
3/08/2016,Sydney,10.7,14.6,24.8,2.6,0.2,63,31,24,83,1018,1017.7,8,8,13.6,12.6,Yes
4/08/2016,Sydney,10.8,18.1,61,9.4,NA,61,15,19,75,1024.3,1025.1,6,7,11.6,15.5,Yes
5/08/2016,Sydney,9.7,16.2,4,3.2,2.7,35,20,17,79,1030.4,1028.3,6,6,11.2,14.7,Yes
6/08/2016,Sydney,9.2,15.5,1.8,2.6,2.2,31,17,7,75,1029,1026.8,7,7,10.8,14.7,Yes
7/08/2016,Sydney,10.3,16.4,0.6,0.6,2.6,33,15,7,72,1027.4,1024.7,7,6,12.4,15.9,No
8/08/2016,Sydney,8.7,19.7,0,2.6,10.8,28,22,11,64,1026.4,1022.9,1,1,11,17.9,No
9/08/2016,Sydney,8.1,19.1,0,2,6.9,28,17,11,63,1023.1,1017.9,5,7,11,18.8,No
10/08/2016,Sydney,10.9,25.2,0,4.8,9.2,44,17,24,43,1015.6,1011.4,3,3,17.6,24.6,No
11/08/2016,Sydney,11.2,20.3,0,6.2,10.6,46,17,22,39,1018.4,1017,1,1,14,19.6,No
12/08/2016,Sydney,7.1,19.4,0,6.4,8.6,41,20,13,47,1024.4,1019.8,0,7,9.7,17.3,No
13/08/2016,Sydney,8.3,20.3,0,3.2,10.6,41,24,19,40,1022.5,1020.2,1,2,12.4,19.8,No
14/08/2016,Sydney,9.5,20,0,5.4,10.5,28,20,13,49,1027.7,1027.2,1,1,14.2,17.6,No
15/08/2016,Sydney,8.9,19.6,0,3.2,10.1,30,17,17,63,1032.7,1029.7,1,1,12,19.2,No
16/08/2016,Sydney,9.8,20.3,0,4,10.5,24,13,19,67,1031,1025.8,0,0,12.8,19.6,No
17/08/2016,Sydney,10.6,24.2,0,3.8,10.2,24,15,11,49,1026.3,1022.1,1,6,14.2,22.7,No
18/08/2016,Sydney,11.6,22.9,0,4.6,10.5,31,15,19,51,1024.5,1020.7,1,1,14.2,20.7,No
19/08/2016,Sydney,11.2,24.3,0,NA,10,48,11,24,52,1020.1,1013.9,0,6,14.2,22.4,No
20/08/2016,Sydney,11,17.9,0.4,6.6,10.7,59,19,22,43,1015.3,1013.8,1,3,13.2,15.7,No
21/08/2016,Sydney,8.2,20.4,0,5.2,10.7,39,24,9,40,1019.8,1016.4,1,1,12.5,19.9,No
22/08/2016,Sydney,9.5,13.8,0,3,0.2,35,15,24,67,1016.8,1015,7,7,11.4,12.2,No
23/08/2016,Sydney,8.5,18.4,1.8,0.6,6.8,37,19,20,63,1014.4,1013.5,1,7,11.9,15.4,Yes
24/08/2016,Sydney,11.8,14.7,2.4,3.2,0,43,11,9,85,1013.3,1007.5,8,8,13.4,13.7,Yes
25/08/2016,Sydney,9,17.3,52.8,5.2,6.7,48,22,15,58,1010.2,1010.6,7,3,11.4,15.7,Yes
26/08/2016,Sydney,7.3,17.3,0,4.6,7.8,43,20,20,54,1018.7,1017.6,7,7,10.4,16.4,No
27/08/2016,Sydney,7.4,19.9,1.4,2.8,10.7,33,24,15,51,1023.6,1020.3,1,1,11.3,17.7,Yes
28/08/2016,Sydney,8.4,20.5,0,3.8,10.7,33,22,17,43,1022.9,1020.9,1,2,12.2,18,No
29/08/2016,Sydney,8.4,19.6,0,4,6.1,22,17,9,48,1027.4,1025,7,7,12.9,18.1,No
30/08/2016,Sydney,10.7,19.9,0,3.2,4.4,31,17,15,67,1026.9,1023.1,7,6,13.8,19.6,No
31/08/2016,Sydney,13.6,23.6,0,NA,2.3,54,20,39,57,1018.7,1013.9,7,7,18.8,21.2,No
1/09/2016,Sydney,12.1,22.5,0,4.6,9.2,28,11,15,55,1020.3,1015.3,2,3,16.9,20.7,No
2/09/2016,Sydney,14.5,18,14.4,6.2,0,31,6,9,91,1011.6,1006,8,8,15.7,15.9,Yes
3/09/2016,Sydney,15.4,20.5,23.4,2.2,9.1,65,33,30,45,998.3,1004.3,4,5,17.6,20.1,Yes
4/09/2016,Sydney,10.1,21.3,0,5.6,10.9,39,11,15,41,1021.6,1022,1,1,15.5,19.2,No
5/09/2016,Sydney,10,21.2,0,3.4,11.1,26,20,19,55,1030.4,1027.1,0,0,14.1,19,No
6/09/2016,Sydney,10,20.5,0,5,10.8,24,13,19,62,1030.4,1026.3,0,0,15,20.2,No
7/09/2016,Sydney,12.2,22,0,3.2,8.2,30,13,17,69,1031.7,1029.3,6,3,16,21,No
8/09/2016,Sydney,15.4,21.2,0,3.8,7.1,41,9,24,68,1029.7,1024.8,7,5,18.7,20.1,No
9/09/2016,Sydney,14.7,22.7,0,5,8.9,52,6,22,61,1021.9,1015.9,6,4,19.5,21.2,No
10/09/2016,Sydney,14.1,22.7,1.2,7.4,9.3,57,26,31,43,1012.7,1010.9,2,7,17.9,21.8,Yes
11/09/2016,Sydney,13,21,0,6.2,8.7,33,17,17,49,1019,1017.1,1,6,16.8,17.6,No
12/09/2016,Sydney,12.4,20.9,0,4.2,9.7,28,20,19,50,1021.5,1018.5,3,3,16.6,18.3,No
13/09/2016,Sydney,16,20.2,0,5.6,1.5,30,15,9,71,1021.4,1017.8,8,7,17.5,18.9,No
14/09/2016,Sydney,16,24.6,5.8,1.8,3.9,37,6,19,71,1014.1,1008.4,8,7,17.4,23.1,Yes
15/09/2016,Sydney,14.1,22.1,0,6.6,8.1,NA,41,35,33,1009.8,1007.5,1,7,17.4,20.9,No
16/09/2016,Sydney,13.5,22.5,0,6.8,8.5,43,19,28,42,1016.5,1015.5,6,3,16.9,21.7,No
17/09/2016,Sydney,10.7,22.4,0,5.4,8.8,37,6,19,48,1022,1018,1,7,17.5,19.2,No
18/09/2016,Sydney,14.2,17.8,0,6.6,0,30,17,6,73,1012.6,1005.7,8,8,14.9,15.1,No
19/09/2016,Sydney,13.1,21.4,13.4,1,10.1,59,30,28,46,1008.5,1008.7,1,1,17.7,20.6,Yes
20/09/2016,Sydney,10,20.6,0,6.4,8.7,28,17,17,48,1018.9,1016,7,7,15.1,18.5,No
21/09/2016,Sydney,14,21.2,0,4.8,2.9,31,9,15,70,1012.5,1007.5,7,8,16,16.8,No
22/09/2016,Sydney,13.5,20.1,2,4,4.1,56,20,24,59,1006.9,1005.9,3,7,18.4,17,Yes
23/09/2016,Sydney,15.2,22,0.6,3,8.2,61,17,24,52,1011.7,1010.7,6,2,17.3,21.5,No
24/09/2016,Sydney,12.5,22.3,0,4.8,10.1,30,13,17,59,1012.6,1007.9,1,1,18.4,20.6,No
25/09/2016,Sydney,13.6,22.1,3.4,5.2,2.1,41,15,15,75,1006.7,1006.1,7,7,15.5,16.3,Yes
26/09/2016,Sydney,12,21.8,4,4.2,10.1,41,20,19,43,1013,1009,1,1,16.5,18.9,Yes
27/09/2016,Sydney,10.9,23.2,0,6.2,9.7,61,20,26,30,1009.7,1006.8,2,2,18.6,20.6,No
28/09/2016,Sydney,10.2,21.3,0,7.2,11.4,35,17,17,44,1014.7,1011.3,1,1,16.2,19.6,No
29/09/2016,Sydney,14.2,22.8,1.4,5.4,4.2,56,11,22,63,1000.5,994,8,2,14.8,22.3,Yes
30/09/2016,Sydney,12.3,20.1,0.4,7.2,8.6,67,28,39,41,999.1,998.3,6,3,16.1,17.3,No
1/10/2016,Sydney,12.4,22.1,0,7.4,10.4,NA,35,39,37,1005,1005.5,3,3,19.5,20.2,No
2/10/2016,Sydney,12.5,24.7,0,8,11.1,41,7,20,45,1012.9,1008.3,0,0,18.4,22.7,No
3/10/2016,Sydney,18.4,25.6,0,9,8.3,72,15,31,28,999.4,997.8,7,7,21.5,22.9,No
4/10/2016,Sydney,12.7,23.4,0,10.2,11.1,70,17,43,30,1007.8,1003.7,1,1,17.5,23,No
5/10/2016,Sydney,11.7,23.7,0,11,11,57,30,26,25,1016.4,1013.2,0,1,14.7,22.9,No
6/10/2016,Sydney,13,27.8,0,7.6,11.1,48,7,30,27,1019.1,1017,4,8,19.9,27.2,No
7/10/2016,Sydney,16,31,0,8.6,9.3,37,9,22,28,1021,1015.6,7,5,22.5,30.8,No
8/10/2016,Sydney,20.1,22.2,0.2,10,7.4,54,28,30,57,1016.3,1017.6,6,5,21,20.1,No
9/10/2016,Sydney,13.8,25.5,0,7.4,8.4,52,11,24,46,1022.9,1018.1,7,7,17.5,20.3,No
10/10/2016,Sydney,16.8,33.6,0,8.4,6.6,NA,9,28,31,1007.7,1004.1,6,7,25.3,31.8,No
11/10/2016,Sydney,12.3,21.3,3.8,10.2,11.4,61,35,9,30,1013.2,1012.9,1,3,14.9,20.1,Yes
12/10/2016,Sydney,10.7,23.6,0,6.6,9.3,39,26,24,39,1016.5,1012.5,1,5,14.3,20.7,No
13/10/2016,Sydney,11.8,18.3,4.4,7.4,7.9,57,26,24,57,1021.2,1022.4,2,7,15.9,15.6,Yes
14/10/2016,Sydney,9,21.3,0.2,8.2,11.6,30,17,19,44,1025.9,1023.2,1,1,15.1,19.4,No
15/10/2016,Sydney,11.1,23.9,0,5.6,12.2,50,11,26,47,1023.1,1017.5,0,0,15.9,23,No
