Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity_Avg,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday
7/06/2016,SydneyAirport,10.6,19.4,0.2,5.2,3.6,37,17,24,57,1003.9,1002.9,4,7,No
8/06/2016,SydneyAirport,10.6,21.7,0,1.8,9.3,43,20,24,44,1011.2,1009.1,1,1,No
9/06/2016,SydneyAirport,15.1,23.1,0.2,4.8,6,57,30,35,44,1006.6,1005.7,7,1,No
10/06/2016,SydneyAirport,12.4,22.4,0.2,6.2,9.1,39,7,17,52,1017.5,1016.7,1,1,No
11/06/2016,SydneyAirport,10.9,20.3,0,3.2,8.7,54,24,26,41,1022.4,1020.8,1,5,No
12/06/2016,SydneyAirport,7.2,18.2,0,5.4,8.3,39,17,13,53,1036.1,1035,4,1,No
13/06/2016,SydneyAirport,7.4,19.6,0,1,6.5,28,19,15,49,1038.8,1035.4,5,1,No
14/06/2016,SydneyAirport,9.1,22.2,0,2.2,9.6,31,11,17,51,1035.8,1031.4,1,4,No
15/06/2016,SydneyAirport,8.9,20.6,0,3.4,8.2,22,11,15,51,1033.2,1029.7,5,3,No
16/06/2016,SydneyAirport,9.4,22.5,0,2.2,9.6,28,15,13,55,1025.5,1019.1,1,1,No
17/06/2016,SydneyAirport,11.4,20.5,0,3.6,1.4,37,17,24,54,1017.5,1014.1,6,7,No
18/06/2016,SydneyAirport,14.6,20.8,3.8,3.6,3.4,39,13,9,86,1017.2,1015.5,7,6,Yes
19/06/2016,SydneyAirport,14.4,20.4,0.2,0.8,0,70,20,24,89,1017.2,1010.5,7,8,No
20/06/2016,SydneyAirport,15.1,20.9,30.8,2.2,3.5,54,9,31,61,999.2,993.9,6,6,Yes
21/06/2016,SydneyAirport,15,19.3,0.2,6,5.5,57,26,30,38,1002.9,1001.9,7,4,No
22/06/2016,SydneyAirport,12.8,20.9,0,4.4,9,59,15,37,40,1004.7,1005,2,1,No
23/06/2016,SydneyAirport,9.6,19.5,0,5,8.2,35,17,17,42,1012.5,1007.1,7,4,No
24/06/2016,SydneyAirport,12,17.6,0,3.8,6.5,76,24,56,34,1003.8,1003.4,5,3,No
25/06/2016,SydneyAirport,6.8,13.6,0,5.4,9.6,50,35,28,41,1018.2,1018.1,1,1,No
26/06/2016,SydneyAirport,5.4,16.1,0,3.6,5.2,41,15,13,47,1020.9,1016.9,6,7,No
27/06/2016,SydneyAirport,8,11.6,0,2.2,0,48,28,20,74,1015.5,1013.6,8,8,No
28/06/2016,SydneyAirport,8.7,15.4,2.2,1.4,8.9,56,31,20,51,1022.6,1023.1,1,1,Yes
29/06/2016,SydneyAirport,7.3,18.1,0,4,9.6,35,17,9,50,1028.2,1025.3,1,1,No
30/06/2016,SydneyAirport,5.6,17.8,0,1.8,NA,41,17,19,43,1021.1,1014.9,1,7,No
1/07/2016,SydneyAirport,8.9,16.4,0,4,NA,56,15,28,46,1015.5,1016.2,7,1,No
2/07/2016,SydneyAirport,7.8,18.3,0,2.8,9.5,41,19,13,44,1025.4,1023,1,1,No
3/07/2016,SydneyAirport,6.1,18,0,3.6,9.5,30,19,11,48,1026.5,1022.5,1,0,No
4/07/2016,SydneyAirport,6.3,15.8,0,3.4,7.5,26,19,6,58,1020.8,1016.1,5,7,No
5/07/2016,SydneyAirport,8.2,19.1,4.2,0.6,5.8,43,15,28,73,1011.9,1005.8,8,2,Yes
6/07/2016,SydneyAirport,9.7,18.4,0.2,4.4,4.8,69,28,37,47,1003.9,1003,6,6,No
7/07/2016,SydneyAirport,12.8,17.2,35.2,6.4,1.6,69,44,31,84,1014.9,1016.2,7,7,Yes
8/07/2016,SydneyAirport,12.7,17.6,21.6,NA,0,37,11,15,94,1019.7,1018.4,8,8,Yes
9/07/2016,SydneyAirport,8.8,16.7,21.8,0.6,5.2,35,13,15,78,1023.3,1022.2,3,5,Yes
10/07/2016,SydneyAirport,10.7,19,2,1.8,7.3,30,13,15,67,1025,1021,3,3,Yes
11/07/2016,SydneyAirport,13.1,19.6,0,3.2,0.3,65,28,39,53,1014.9,1009.7,7,7,No
12/07/2016,SydneyAirport,11.5,21.4,0,1.2,7.8,65,20,44,27,1009.9,1006.8,6,7,No
13/07/2016,SydneyAirport,9.6,14.5,0,8,9.8,85,46,39,27,1017.6,1020.1,3,7,No
14/07/2016,SydneyAirport,5.7,17.3,0,5.2,9.6,43,22,15,35,1029.5,1025.8,7,2,No
15/07/2016,SydneyAirport,6.4,17.1,0,3,9.5,31,19,13,45,1030.3,1027.4,1,2,No
16/07/2016,SydneyAirport,7,17.4,0,1.8,4.7,30,13,17,71,1033.2,1030.2,2,7,No
17/07/2016,SydneyAirport,10,20.1,0,1.8,3.2,24,13,15,79,1031.2,1026.9,7,7,No
18/07/2016,SydneyAirport,9.9,25.3,0,1.2,8.9,37,13,24,59,1024.4,1019.4,1,0,No
19/07/2016,SydneyAirport,14.2,25.7,0,3.2,6.2,26,9,0,58,1021.5,1018.7,7,5,No
20/07/2016,SydneyAirport,15.9,16.8,11.2,2.4,0,54,24,15,96,1019.7,1018.2,8,8,Yes
21/07/2016,SydneyAirport,14.4,19.8,13.2,1.8,2.6,39,15,7,94,1019.7,1016,7,5,Yes
22/07/2016,SydneyAirport,12.1,27,0.8,0.2,7.4,59,24,31,53,1008.6,1000.5,6,4,No
23/07/2016,SydneyAirport,14.8,18.7,4,7.6,10,70,44,37,27,1004.2,1004.1,1,1,Yes
24/07/2016,SydneyAirport,7,15.3,0,4,5.4,41,20,20,40,1015.8,1012,7,2,No
25/07/2016,SydneyAirport,7.4,18.8,0,4,9.9,52,28,24,33,1012.4,1011.5,1,1,No
26/07/2016,SydneyAirport,9.2,18.7,0,4.8,9.9,46,13,20,42,1014.6,1012.9,1,1,No
27/07/2016,SydneyAirport,10.9,19.6,0,5.4,10.1,61,24,33,39,1012,1013.4,2,3,No
28/07/2016,SydneyAirport,7.9,20.4,0,4,10.1,50,20,13,39,1024,1020.3,1,0,No
29/07/2016,SydneyAirport,7.3,19.7,0,4,10.1,52,24,20,41,1022.9,1017.8,1,2,No
30/07/2016,SydneyAirport,8.3,18.4,0,4.2,10,35,17,15,55,1023,1020.2,1,3,No
31/07/2016,SydneyAirport,10.7,21,0,2.8,3.2,28,9,11,55,1017.9,1015,7,2,No
1/08/2016,SydneyAirport,9.9,18.6,0,2.2,0.7,22,11,11,56,1016.9,1012.9,6,8,No
2/08/2016,SydneyAirport,11.5,15.2,1,1,0.9,57,15,35,80,1013.8,1013.9,7,8,No
3/08/2016,SydneyAirport,10.5,15,16,2.6,0.2,74,28,30,85,1018.2,1017.8,8,8,Yes
4/08/2016,SydneyAirport,11,17.2,42,9.4,NA,70,41,31,60,1024,1025.3,6,7,Yes
5/08/2016,SydneyAirport,10.1,14.5,7,3.2,2.7,46,22,30,85,1030.5,1028.2,6,6,Yes
6/08/2016,SydneyAirport,9.3,15.4,3.6,2.6,2.2,37,11,19,73,1028.9,1026.7,7,7,Yes
7/08/2016,SydneyAirport,10.3,16.7,0,0.6,2.6,33,15,11,69,1027.3,1024.6,7,6,No
8/08/2016,SydneyAirport,8.6,18.1,0,2.6,10.8,24,17,15,60,1026.1,1022.8,1,1,No
9/08/2016,SydneyAirport,8.4,19.9,0,2,6.9,31,17,22,59,1023,1017.8,5,7,No
10/08/2016,SydneyAirport,12.2,26.7,0,4.8,9.2,43,17,24,35,1015.5,1011.2,3,3,No
11/08/2016,SydneyAirport,12.1,20.3,0,6.2,10.6,56,19,30,33,1018.4,1017.1,1,1,No
12/08/2016,SydneyAirport,7.4,19.8,0,6.4,8.6,39,19,15,35,1024.2,1019.7,0,7,No
13/08/2016,SydneyAirport,8,20.6,0,3.2,10.6,50,30,24,36,1022.2,1020,1,2,No
14/08/2016,SydneyAirport,8.9,18.4,0,5.4,10.5,43,19,17,51,1027.4,1027.2,1,1,No
15/08/2016,SydneyAirport,8.9,21.4,0,3.2,10.1,31,13,24,52,1032.5,1029.5,1,1,No
16/08/2016,SydneyAirport,9.9,21.7,0,4,10.5,31,13,24,59,1030.9,1025.4,0,0,No
17/08/2016,SydneyAirport,10.9,24.1,0,3.8,10.2,30,17,17,47,1026.2,1021.9,1,6,No
18/08/2016,SydneyAirport,10.7,23.7,0,4.6,10.5,37,7,28,39,1024.2,1020.3,1,1,No
19/08/2016,SydneyAirport,10.6,24.7,0,NA,10,NA,11,28,42,1019.9,1013.6,0,6,No
20/08/2016,SydneyAirport,10,18.4,0.4,6.6,10.7,67,NA,NA,42,NA,NA,1,3,No
21/08/2016,SydneyAirport,8.1,20.7,0,5.2,10.7,41,20,11,36,1019.9,1016.3,1,1,No
22/08/2016,SydneyAirport,9.5,15.6,0,3,0.2,52,11,20,65,1016.9,1015.2,7,7,No
23/08/2016,SydneyAirport,8.2,16.1,2.4,0.6,6.8,48,20,31,64,1014.2,1013.4,1,7,Yes
24/08/2016,SydneyAirport,12.2,14.5,3.6,3.2,0,61,24,13,90,1013.2,1007.8,8,8,Yes
25/08/2016,SydneyAirport,9,17.1,53,5.2,6.7,48,30,22,60,1010.3,1010.5,7,3,Yes
26/08/2016,SydneyAirport,7,15.4,0,4.6,7.8,50,20,28,57,1018.8,1017.5,7,7,No
27/08/2016,SydneyAirport,7.5,20.4,2.4,2.8,10.7,37,15,17,39,1023.4,1020,1,1,Yes
28/08/2016,SydneyAirport,8.3,19.3,0,3.8,10.7,33,22,13,44,1022.8,1020.9,1,2,No
29/08/2016,SydneyAirport,8.7,20.5,0,4,6.1,24,17,11,42,1027.3,1024.9,7,7,No
30/08/2016,SydneyAirport,11.4,21.5,0,3.2,4.4,39,15,20,60,1026.9,1022.8,7,6,No
31/08/2016,SydneyAirport,14.1,24.8,0,NA,2.3,59,24,30,54,1018.5,1013.5,7,7,No
1/09/2016,SydneyAirport,12.1,23.2,0,4.6,9.2,37,11,22,53,1020.2,1015.1,2,3,No
2/09/2016,SydneyAirport,14.5,19.1,11.6,6.2,0,37,17,19,98,1011.5,1006.1,8,8,Yes
3/09/2016,SydneyAirport,15.1,20.9,26,2.2,9.1,76,37,37,40,998.1,1004.6,4,5,Yes
4/09/2016,SydneyAirport,9.6,19.3,0,5.6,10.9,37,9,15,45,1021.6,1022,1,1,No
5/09/2016,SydneyAirport,9.4,21.3,0,3.4,11.1,33,19,20,47,1030.3,1027,0,0,No
6/09/2016,SydneyAirport,10.4,22.7,0,5,10.8,31,13,24,56,1030.2,1026.1,0,0,No
7/09/2016,SydneyAirport,14.1,21.7,0,3.2,8.2,33,7,20,66,1031.6,1029.2,6,3,No
8/09/2016,SydneyAirport,15.4,23,0,3.8,7.1,54,20,35,63,1029.5,1024.6,7,5,No
9/09/2016,SydneyAirport,15.3,24.8,0,5,8.9,59,2,35,57,1021.8,1015.6,6,4,No
10/09/2016,SydneyAirport,14.1,23.4,1.6,7.4,9.3,69,31,33,38,1012.2,1011,2,7,Yes
11/09/2016,SydneyAirport,11.9,19.5,0,6.2,8.7,28,15,19,53,1019.1,1017.1,1,6,No
12/09/2016,SydneyAirport,12.3,21.4,0,4.2,9.7,30,13,24,49,1021.4,1018.4,3,3,No
13/09/2016,SydneyAirport,16.1,19.4,0,5.6,1.5,39,20,17,79,1021.4,1017.9,8,7,No
14/09/2016,SydneyAirport,16.3,24.9,2.4,1.8,3.9,44,17,22,65,1013.9,1007.9,8,7,Yes
15/09/2016,SydneyAirport,14.8,22.8,0,6.6,8.1,69,43,43,28,1009.2,1007.6,1,7,No
16/09/2016,SydneyAirport,14.2,22.7,0.2,6.8,8.5,50,24,31,45,1016.6,1015.7,6,3,No
17/09/2016,SydneyAirport,11.1,22.6,0,5.4,8.8,37,9,28,43,1022,1017.5,1,7,No
18/09/2016,SydneyAirport,14.1,18.1,0,6.6,0,28,13,9,73,1012.4,1005.8,8,8,No
19/09/2016,SydneyAirport,13,21.7,11,1,10.1,61,35,24,43,1008.7,1008.7,1,1,Yes
20/09/2016,SydneyAirport,9.6,21.5,0,6.4,8.7,31,22,22,43,1018.9,1015.8,7,7,No
21/09/2016,SydneyAirport,14.3,22.3,0,4.8,2.9,35,15,17,62,1012.4,1007.3,7,8,No
22/09/2016,SydneyAirport,12.8,19.7,1,4,4.1,52,20,24,60,1007,1006,3,7,No
23/09/2016,SydneyAirport,14.4,19.3,1.4,3,8.2,67,43,35,60,1011.4,1010.7,6,2,Yes
24/09/2016,SydneyAirport,12.5,22.2,0,4.8,10.1,28,9,19,62,1012.6,1007.7,1,1,No
25/09/2016,SydneyAirport,14.2,20.8,4.2,5.2,2.1,41,13,28,67,1006.4,1006.2,7,7,Yes
26/09/2016,SydneyAirport,11.9,19.2,5.6,4.2,10.1,43,24,20,47,1013.1,1009,1,1,Yes
27/09/2016,SydneyAirport,10.6,23.3,0,6.2,9.7,65,28,44,30,1009.3,1007,2,2,No
28/09/2016,SydneyAirport,9.4,20.1,0,7.2,11.4,41,11,17,41,1014.5,1011.2,1,1,No
29/09/2016,SydneyAirport,12.5,23.5,2.2,5.4,4.2,57,17,30,66,1000.6,993.6,8,2,Yes
30/09/2016,SydneyAirport,13.1,20.2,0.6,7.2,8.6,63,31,41,36,998.9,997.8,6,3,No
1/10/2016,SydneyAirport,12.4,22.5,0,7.4,10.4,76,43,46,33,1005,1005.6,3,3,No
2/10/2016,SydneyAirport,11.9,26.6,0,8,11.1,43,13,26,39,1012.9,1007.9,0,0,No
3/10/2016,SydneyAirport,17.9,27,0,9,8.3,80,22,44,25,999.1,997.9,7,7,No
4/10/2016,SydneyAirport,12,24.5,0,10.2,11.1,81,26,39,26,1007.7,1003.6,1,1,No
5/10/2016,SydneyAirport,10.9,24.2,0,11,11,70,31,35,22,1016.4,1013.4,0,1,No
6/10/2016,SydneyAirport,13.4,28.9,0,7.6,11.1,54,9,22,23,1019,1016.6,4,8,No
7/10/2016,SydneyAirport,16.4,31.4,0,8.6,9.3,48,15,26,27,1020.8,1015.4,7,5,No
8/10/2016,SydneyAirport,18.2,19.6,0,10,7.4,65,35,39,68,1016.3,1017.8,6,5,No
9/10/2016,SydneyAirport,13.4,27.3,0,7.4,8.4,63,11,35,43,1022.9,1017.9,7,7,No
10/10/2016,SydneyAirport,17.1,34.3,0,8.4,6.6,76,26,30,28,1007.3,1004.5,6,7,No
11/10/2016,SydneyAirport,12.4,19,3.6,10.2,11.4,59,39,20,30,1013.7,1013.1,1,3,Yes
12/10/2016,SydneyAirport,9.7,23.3,0,6.6,9.3,39,22,22,37,1016.4,1012.4,1,5,No
13/10/2016,SydneyAirport,12.3,17.2,6,7.4,7.9,65,37,43,72,1021.4,1022.4,2,7,Yes
14/10/2016,SydneyAirport,8.4,20.3,0.2,8.2,11.6,35,11,19,44,1025.9,1023.1,1,1,No
15/10/2016,SydneyAirport,10.9,26.3,0,5.6,12.2,56,19,31,40,1023,1017.3,0,0,No
16/10/2016,SydneyAirport,15.8,28.9,0,10,11,63,24,39,32,1014.5,1008.2,0,1,No
17/10/2016,SydneyAirport,18.7,19.3,0,11.8,2.4,50,35,20,66,1006.3,1008.5,7,7,No
18/10/2016,SydneyAirport,11.2,26.6,3,3,12.2,56,20,30,28,1014.4,1010.7,1,3,Yes
19/10/2016,SydneyAirport,15.5,23.4,0,11,11.1,46,20,24,31,1018.1,1017.1,3,2,No
20/10/2016,SydneyAirport,14.8,23.2,0,8,10.3,57,24,37,44,1024.4,1021.3,6,5,No
21/10/2016,SydneyAirport,15.8,27.1,0,7.4,8.4,56,24,35,57,1018.8,1012.4,5,7,No
22/10/2016,SydneyAirport,15.6,17.6,14,8.4,4.1,52,22,37,87,1009.7,1010.2,7,7,Yes
23/10/2016,SydneyAirport,10.1,16.9,1.4,4.8,10.4,67,39,37,53,1018.2,1017.7,7,2,Yes
24/10/2016,SydneyAirport,9.9,18.7,0.6,5.8,12.4,37,20,28,45,1019.5,1016.6,1,1,No
25/10/2016,SydneyAirport,11.6,25.4,0,6.8,12.3,41,13,26,47,1018.9,1014.1,7,1,No
26/10/2016,SydneyAirport,14.6,28.3,0,7.8,8.5,39,15,28,31,1016.6,1012.7,7,7,No
27/10/2016,SydneyAirport,17.3,22.2,0,8,6.2,52,30,30,69,1015.7,1015.8,4,7,No
28/10/2016,SydneyAirport,14.7,20.1,0.6,4.6,0.5,35,11,9,65,1020.6,1018.5,8,8,No
29/10/2016,SydneyAirport,16.3,25.5,4.2,1.6,7.9,48,13,35,72,1019.9,1017.4,6,5,Yes
30/10/2016,SydneyAirport,19.5,26.8,0,7,4.6,52,17,26,61,1013.5,1006,7,8,No
31/10/2016,SydneyAirport,15.9,21.5,0.6,6.6,12.9,56,37,22,25,1011.4,1010.9,1,1,No
1/11/2016,SydneyAirport,11.8,23.4,0,10.6,12.1,39,9,24,33,1014.4,1010,4,1,No
2/11/2016,SydneyAirport,12.9,23.5,0,7.2,12.8,43,20,26,32,1014.8,1012.9,1,1,No
3/11/2016,SydneyAirport,14.3,27.3,0,7.4,12.2,43,9,33,49,1018.9,1014.3,1,1,No
4/11/2016,SydneyAirport,15.6,32.6,0,8.4,12.8,41,13,11,31,1014.8,1008.7,2,1,No
5/11/2016,SydneyAirport,21.8,25.6,0,13.4,12.4,76,35,35,18,1003.3,1006.2,1,1,No
6/11/2016,SydneyAirport,14.8,23.8,0,14.4,12.3,48,33,26,26,1009.1,1007.9,1,7,No
7/11/2016,SydneyAirport,15,30.8,0,7.6,12.4,57,15,33,28,1011.1,1005.8,2,1,No
8/11/2016,SydneyAirport,18.6,22.4,0,11,4.1,61,22,30,70,1007.6,1007.5,7,7,No
9/11/2016,SydneyAirport,17,20.5,2.8,5.2,2.5,46,20,19,83,1013.3,1010.1,7,7,Yes
10/11/2016,SydneyAirport,16.5,25,7,2.8,10.7,31,9,22,69,1009.4,1007,6,2,Yes
11/11/2016,SydneyAirport,17.7,24.1,0,7,11.1,39,24,20,66,1012.9,1009.9,5,1,No
12/11/2016,SydneyAirport,18,34.7,11.8,7.6,9.1,70,22,28,62,1002.1,996.7,7,3,Yes
13/11/2016,SydneyAirport,18.2,30.8,0,8,13,81,9,48,28,998.6,995.6,1,1,No
14/11/2016,SydneyAirport,17.4,22.8,0,15.8,7,63,30,39,53,1002.1,1004.5,3,7,No
15/11/2016,SydneyAirport,15.2,21.5,0.6,5.8,9.4,46,26,22,57,1016.3,1015.1,7,3,No
16/11/2016,SydneyAirport,14.1,23.8,0,5.2,12.7,35,9,28,56,1020.1,1021.4,0,3,No
17/11/2016,SydneyAirport,16.5,25.3,0,7.4,12.8,44,7,31,59,1025.7,1021.8,4,1,No
18/11/2016,SydneyAirport,17.4,35.1,0,9.2,12.1,35,19,28,41,1017.3,1013.1,1,2,No
19/11/2016,SydneyAirport,18.7,22.9,0,8.6,3.7,57,35,24,69,1018.2,1018.5,7,7,No
20/11/2016,SydneyAirport,18.4,26.7,0,6,8.5,39,6,31,55,1021.2,1018,4,7,No
21/11/2016,SydneyAirport,20.4,30.8,0,7.4,6,54,2,22,67,1018.4,1014.9,6,5,No
22/11/2016,SydneyAirport,21.1,33.1,0,8,9.7,57,17,35,42,1014.6,1011.4,1,3,No
23/11/2016,SydneyAirport,19.7,29.2,0.8,10.4,5.9,52,9,30,77,1010.1,1008.6,4,8,No
24/11/2016,SydneyAirport,13.1,22.2,3.8,6.6,13.1,61,22,31,40,1013.2,1012,1,1,Yes
25/11/2016,SydneyAirport,15.4,23.7,0,8.8,13.1,37,24,26,44,1012.9,1012.6,4,2,No
26/11/2016,SydneyAirport,16.9,26.3,0,8,12.3,50,9,31,53,1017.4,1013.4,3,1,No
27/11/2016,SydneyAirport,18.8,24.4,0,9.8,1.7,37,26,26,67,1017.9,1016.9,7,7,No
28/11/2016,SydneyAirport,20.2,28.8,0,6,8.1,46,11,30,62,1014.9,1010.2,6,1,No
29/11/2016,SydneyAirport,19.1,23.8,0,7.8,7,48,30,30,75,1011.8,1010.9,7,6,No
30/11/2016,SydneyAirport,18.3,26.2,0,6.4,4.4,50,11,33,61,1012.4,1009.1,7,2,No
1/12/2016,SydneyAirport,18.7,30.9,0,7.4,8.1,46,13,22,54,1007.9,1005.2,7,7,No
2/12/2016,SydneyAirport,19.3,35.7,0.2,6,9.8,67,17,28,24,1008.2,1007.4,3,5,No
3/12/2016,SydneyAirport,20.3,25.9,0,11.2,9.7,43,17,22,61,1016.1,1014.9,7,5,No
4/12/2016,SydneyAirport,19.2,28.1,0,8,9.3,46,9,30,58,1015.9,1013,7,7,No
5/12/2016,SydneyAirport,21.8,32.4,1.4,7.6,2.9,70,19,19,64,1009.4,1005.5,7,7,Yes
6/12/2016,SydneyAirport,20,24.8,10,7,0,39,13,11,85,1012.2,1010.5,8,8,Yes
7/12/2016,SydneyAirport,18.9,24.9,5.2,1.4,9.3,37,24,24,66,1015.2,1014.4,5,4,Yes
8/12/2016,SydneyAirport,20.6,29.6,0,8,12.2,70,13,43,58,1008.6,999.1,1,2,No
9/12/2016,SydneyAirport,18.4,26.8,0,13.6,13.4,72,44,35,40,1008.1,1010,1,1,No
10/12/2016,SydneyAirport,16.2,24,0,9,9.8,44,13,30,56,1022.6,1020.8,3,2,No
11/12/2016,SydneyAirport,19.6,27.1,0,9,11.4,48,24,31,56,1022.1,1020.3,3,1,No
12/12/2016,SydneyAirport,20.4,29,0,10.6,12.4,57,28,33,53,1022.5,1017.9,6,1,No
13/12/2016,SydneyAirport,21.1,39.2,0,10.2,11.4,56,13,22,36,1015.3,1010.4,3,5,No
14/12/2016,SydneyAirport,27.5,37.5,0,13.4,2.5,59,30,37,18,1008,1007.4,7,7,No
15/12/2016,SydneyAirport,16.5,18.9,4.2,8.8,0,44,26,24,88,1017.4,1017.5,8,8,Yes
16/12/2016,SydneyAirport,16.5,26,25,1,0,30,20,11,94,1013.4,1009.4,8,8,Yes
17/12/2016,SydneyAirport,17.7,34.5,11.4,1.4,12.7,76,15,28,45,1007.3,1005,3,4,Yes
18/12/2016,SydneyAirport,17.1,21.9,0.2,10,0.7,61,24,28,58,1019,1020.1,8,8,No
19/12/2016,SydneyAirport,16.8,24.9,0.2,7.8,7.1,52,20,31,46,1021,1017.4,6,3,No
20/12/2016,SydneyAirport,17.5,29.6,0,7,12,63,11,31,48,1010.2,1005,2,3,No
21/12/2016,SydneyAirport,18.2,25.4,0,10,10.4,56,17,28,63,1012.4,1012.3,3,2,No
22/12/2016,SydneyAirport,19.6,25,0,9.2,3.7,39,13,22,57,1019.4,1018,8,5,No
23/12/2016,SydneyAirport,20.8,26.4,0,7.6,7.9,54,26,35,52,1019.2,1016.5,5,2,No
24/12/2016,SydneyAirport,19.2,28.1,0,9.4,4.3,41,7,26,62,1015.7,1013.8,7,7,No
25/12/2016,SydneyAirport,18.5,29.4,0.4,4.6,12.8,59,7,35,59,1017.1,1015.4,3,3,No
26/12/2016,SydneyAirport,21.3,30.9,0,11.2,10.9,63,11,37,52,1014.6,1011,1,1,No
27/12/2016,SydneyAirport,21.3,26.8,0,11.2,6,46,20,24,78,1014.7,1013.4,7,7,No
28/12/2016,SydneyAirport,21.2,30.5,0,7.8,9.4,65,15,43,56,1013,1009.3,6,6,No
29/12/2016,SydneyAirport,22.4,38.2,0,10.4,4.8,33,13,22,37,1007,1003.9,7,6,No
30/12/2016,SydneyAirport,23.2,35.6,0,9.2,0.5,43,7,11,58,1003.5,1001.3,8,7,No
31/12/2016,SydneyAirport,22.6,26.3,0.2,8.2,4.8,39,22,22,79,1003.9,1003.8,6,7,No
1/01/2017,SydneyAirport,21.6,27.2,0,6.8,0,31,9,24,72,1007.4,1005.5,7,8,No
2/01/2017,SydneyAirport,20.9,24.9,1,3.4,3.5,67,37,33,77,1009.9,1012,7,5,No
3/01/2017,SydneyAirport,18.6,24.1,2.2,6.2,8.8,54,33,33,79,1018.5,1018.5,7,7,Yes
4/01/2017,SydneyAirport,19.4,26,1.4,7.8,5.6,33,24,24,50,1021.5,1020.2,7,7,Yes
5/01/2017,SydneyAirport,19.6,25.5,5.2,6,0.5,35,17,19,82,1018.9,1017.3,8,7,Yes
6/01/2017,SydneyAirport,19.9,27.1,8.2,3.8,4.8,39,13,28,70,1018.3,1017.6,7,6,Yes
7/01/2017,SydneyAirport,18.3,27.9,14.4,6.6,11.5,54,4,30,66,1018.5,1014.8,3,3,Yes
8/01/2017,SydneyAirport,19.2,29.9,0,10.4,11.7,59,17,37,50,1013.4,1009.7,2,6,No
9/01/2017,SydneyAirport,21,29.9,0,9.6,9.2,39,6,22,69,1011.5,1009.1,2,2,No
10/01/2017,SydneyAirport,21.4,35.3,1.2,8.2,8.8,33,15,24,54,1011.8,1007.8,7,4,Yes
11/01/2017,SydneyAirport,23,38.8,0,7.4,10.9,70,7,28,45,1007.5,1003,4,7,No
12/01/2017,SydneyAirport,21.5,29,0,9.4,7.2,37,11,22,65,1012.5,1010.7,7,2,No
13/01/2017,SydneyAirport,22.8,32.8,0,8.6,8.9,74,20,50,58,1008.8,1000.7,8,1,No
14/01/2017,SydneyAirport,24.9,30,0,10.6,7.1,35,9,22,59,1003.4,1003.4,8,1,No
15/01/2017,SydneyAirport,21.5,27.3,0,8,6.9,39,19,22,60,1015.2,1015.9,6,7,No
16/01/2017,SydneyAirport,22,30,0,7.2,12.1,61,26,41,53,1016.9,1013.8,3,0,No
17/01/2017,SydneyAirport,21,37.7,0,10.4,11.9,57,13,30,48,1013.4,1007.6,NA,2,No
18/01/2017,SydneyAirport,26.1,37.7,0,13.8,11.1,61,31,35,51,1005.4,1006.7,1,2,No
19/01/2017,SydneyAirport,19.8,25,0,12.6,0,39,20,20,57,1015.4,1013.7,8,8,No
20/01/2017,SydneyAirport,19.1,31.4,0,5.8,2.6,76,28,30,64,1000.8,993.9,7,7,No
21/01/2017,SydneyAirport,20.8,25.3,10.2,6.2,9.7,61,26,28,54,1010.5,1012.3,7,1,Yes
22/01/2017,SydneyAirport,19.7,27.2,0,9.1,10.7,44,13,28,57,1017.9,1015.6,1,4,No
23/01/2017,SydneyAirport,21.3,35.2,0,9.6,12.1,72,19,41,54,1014.8,1009.7,3,1,No
24/01/2017,SydneyAirport,24.6,38.5,0,12,2.6,70,20,15,33,1006.9,1008.1,6,7,No
25/01/2017,SydneyAirport,20.4,24.1,4.2,10.2,0.3,41,20,17,71,1020.6,1018.1,7,8,Yes
26/01/2017,SydneyAirport,20.3,23.5,0,2.8,0.4,48,15,28,79,1016,1015.1,8,6,No
27/01/2017,SydneyAirport,20.1,26.6,0.4,4.2,6,39,20,17,67,1018.6,1016.9,7,4,No
28/01/2017,SydneyAirport,20.7,31.9,0,5.4,12.2,56,17,33,58,1015.8,1011.6,1,1,No
29/01/2017,SydneyAirport,21.6,28.7,0,11.4,6.8,50,24,28,84,1016.9,1015.6,7,6,No
30/01/2017,SydneyAirport,22.5,36.4,0,6,12,76,13,44,59,1012.2,1007.3,1,3,No
31/01/2017,SydneyAirport,23.5,39.6,0,11.8,4.8,72,11,39,62,1007.9,1010,7,7,No
1/02/2017,SydneyAirport,19.9,23.8,1.6,9.2,0,39,11,17,92,1016.1,1012.7,8,8,Yes
2/02/2017,SydneyAirport,19.9,25.2,0.2,0,6,56,39,28,76,1013.4,1014,7,7,No
3/02/2017,SydneyAirport,21.9,28.4,0,6.6,0.1,35,17,24,69,1015.5,1013.4,8,8,No
4/02/2017,SydneyAirport,22.2,32.3,0,4.4,7.2,43,9,26,76,1014,1010.3,8,5,No
5/02/2017,SydneyAirport,24,38.6,0,9.6,7,48,9,28,41,1010.2,1006.9,7,7,No
6/02/2017,SydneyAirport,24.3,28.9,0,11.8,10.9,61,22,30,81,1011.4,1009.7,1,1,No
7/02/2017,SydneyAirport,21.9,25.7,0.2,8.2,1.3,59,37,33,93,1017.7,1018.8,8,7,No
